244.808 5.36167
257.051 8.54673
261.946 10.5414
273.367 17.1989
282.336 26.1698
292.937 42.6973
300.263 66.512
312.509 103.562
323.118 157.58
337.007 239.662
341.096 263.087
357.458 356.123
381.188 528.932
400.019 667.421
418.024 882.47
439.328 990.832
459.823 1013.44
480.321 1012.51
500.819 1011.81
800.0   1011.81
